Hardware: Wi-Fi, HardwareType: Network, Sensor: Data Downloaded, Value: 0.362167, Type: Data
Hardware: Wi-Fi, HardwareType: Network, Sensor: Upload Speed, Value: 0, Type: Throughput
Hardware: Wi-Fi, HardwareType: Network, Sensor: Download Speed, Value: 0, Type: Throughput
Hardware: Wi-Fi, HardwareType: Network, Sensor: Network Utilization, Value: 0, Type: Load
Hardware: 乙太網路, HardwareType: Network, Sensor: Data Uploaded, Value: 0, Type: Data
Hardware: 乙太網路, HardwareType: Network, Sensor: Data Downloaded, Value: 0, Type: Data
Hardware: 乙太網路, HardwareType: Network, Sensor: Upload Speed, Value: 0, Type: Throughput
Hardware: 乙太網路, HardwareType: Network, Sensor: Download Speed, Value: 0, Type: Throughput
Hardware: 乙太網路, HardwareType: Network, Sensor: Network Utilization, Value: 0, Type: Load
Hardware: 區域連線* 1, HardwareType: Network, Sensor: Data Uploaded, Value: 0, Type: Data
Hardware: 區域連線* 1, HardwareType: Network, Sensor: Data Downloaded, Value: 0, Type: Data
Hardware: 區域連線* 1, HardwareType: Network, Sensor: Upload Speed, Value: 0, Type: Throughput
Hardware: 區域連線* 1, HardwareType: Network, Sensor: Download Speed, Value: 0, Type: Throughput
Hardware: 區域連線* 1, HardwareType: Network, Sensor: Network Utilization, Value: 0, Type: Load
Hardware: 區域連線* 3, HardwareType: Network, Sensor: Data Uploaded, Value: 0, Type: Data
Hardware: 區域連線* 3, HardwareType: Network, Sensor: Data Downloaded, Value: 0, Type: Data
Hardware: 區域連線* 3, HardwareType: Network, Sensor: Upload Speed, Value: 0, Type: Throughput
Hardware: 區域連線* 3, HardwareType: Network, Sensor: Download Speed, Value: 0, Type: Throughput
Hardware: 區域連線* 3, HardwareType: Network, Sensor: Network Utilization, Value: 0, Type: Load
Hardware: 藍牙網路連線, HardwareType: Network, Sensor: Data Uploaded, Value: 0, Type: Data
Hardware: 藍牙網路連線, HardwareType: Network, Sensor: Data Downloaded, Value: 0, Type: Data
Hardware: 藍牙網路連線, HardwareType: Network, Sensor: Upload Speed, Value: 0, Type: Throughput
Hardware: 藍牙網路連線, HardwareType: Network, Sensor: Download Speed, Value: 0, Type: Throughput
Hardware: 藍牙網路連線, HardwareType: Network, Sensor: Network Utilization, Value: 0, Type: Load
Hardware: AP19B8K, HardwareType: Battery, Sensor: Designed Capacity, Value: 41771, Type: Energy
Hardware: AP19B8K, HardwareType: Battery, Sensor: Fully-Charged Capacity, Value: 10474, Type: Energy
Hardware: AP19B8K, HardwareType: Battery, Sensor: Degradation Level, Value: 74.925186, Type: Level
Hardware: AP19B8K, HardwareType: Battery, Sensor: Remaining Capacity, Value: 10474, Type: Energy
Hardware: AP19B8K, HardwareType: Battery, Sensor: Charge Level, Value: 100, Type: Level
Hardware: AP19B8K, HardwareType: Battery, Sensor: Voltage, Value: 12.356, Type: Voltage
Hardware: AP19B8K, HardwareType: Battery, Sensor: Charge/Discharge Current, Value: 0, Type: Current
Hardware: AP19B8K, HardwareType: Battery, Sensor: Charge/Discharge Rate, Value: 0, Type: Power
